select count(*) count, x_WdID, x_Wd, json_group_array(x_SID) sids, json_group_array(x_SoundFile) files, x_Ex from (select x.WdID x_WdID, x.Wd x_Wd, x.SID x_SID, x.SoundFile x_SoundFile, x.Ex x_Ex, x.IPA x_IPA, x.Trs x_Trs, hx.Ex hxEx from examples as x left join headword_exs as hx on x_Ex = hx.Ex and x_WdID = hx.WdID) where x_SoundFile <> 'x' and hxEx is not null group by x_WdID, x_Ex having count > 1 order by count desc, x_WdID asc, x_SID asc;
8	4107	カ⸢サムン	[7534,7534,7539,7539,7534,7534,7539,7539]	["htm_7534.wav","htm_7534.wav","htm_7539.wav","htm_7539.wav","htm_7534.wav","htm_7534.wav","htm_7539.wav","htm_7539.wav"]	ギッ⸢ティ⸣　カ⸢サメー⸣　ミサムヌ
4	27	⸢アースン	[59,59,65,65]	["htm_59.wav","htm_59.wav","htm_65.wav","htm_65.wav"]	⸢アーシェー⸣　ミサムヌ
4	280	⸢アウナスン	[517,517,520,520]	["htm_517.wav","htm_517.wav","htm_520.wav","htm_520.wav"]	⸢アウナシェー⸣　ミサムヌ
4	425	ア⸢ガミ⸣ルン	[725,725,730,730]	["htm_725.wav","htm_725.wav","htm_730.wav","htm_730.wav"]	プ⸢ス⸣　ア⸢ガミ⸣ル　⸣クトゥ
4	425	ア⸢ガミ⸣ルン	[726,726,731,731]	["htm_726.wav","htm_726.wav","htm_731.wav","htm_731.wav"]	⸢マー⸣ビン　ア⸢ガミ⸣レー　⸣ミサムヌ
4	510	ア⸢キパティルン	[859,859,862,862]	["htm_859.wav","htm_859.wav","htm_862.wav","htm_862.wav"]	ア⸢キパティル⸣　クトー　⸢ナー⸣ヌ
4	517	ア⸢キルン	[877,877,882,882]	["htm_877.wav","htm_877.wav","htm_882.wav","htm_882.wav"]	ギュー⸢サ⸣　ッ⸢ふァーバン⸣　ア⸢キル⸣　クトー　⸢ナー⸣ヌ
4	517	ア⸢キルン	[878,878,883,883]	["htm_878.wav","htm_878.wav","htm_883.wav","htm_883.wav"]	ア⸢キレー⸣　ミサムヌ
4	836	ア⸢ツァ⸣ムン	[1460,1460,1464,1464]	["htm_1460.wav","htm_1460.wav","htm_1464.wav","htm_1464.wav"]	ア⸢ツァ⸣メー　⸣ミサムヌ
4	896	ア⸢バウン	[1575,1575,1579,1579]	["htm_1575.wav","htm_1575.wav","htm_1579.wav","htm_1579.wav"]	ア⸢バイ　ナー⸣ヌ
4	896	ア⸢バウン	[1577,1577,1581,1581]	["htm_1577.wav","htm_1577.wav","htm_1581.wav","htm_1581.wav"]	ア⸢バイヤー⸣　ミサムヌ
4	1389	⸣アン	[2263,2263,2275,2275]	["htm_2263.wav","htm_2263.wav","htm_2275.wav","htm_2275.wav"]	⸢マー⸣ビン　⸣アレー　⸣ミサムヌ
4	1433	⸢アングン	[2321,2321,2329,2329]	["htm_2321.wav","htm_2321.wav","htm_2329.wav","htm_2329.wav"]	⸢マー⸣ビン　⸢アンゲー⸣　ミサムヌ
4	1433	⸢アングン	[2323,2323,2330,2330]	["htm_2323.wav","htm_2323.wav","htm_2330.wav","htm_2330.wav"]	⸢パー⸣ク　⸢アンギ
4	1569	イ⸢キザー⸣サン	[2520,2520,2523,2523]	["htm_2520.wav","htm_2520.wav","htm_2523.wav","htm_2523.wav"]	イ⸢キザーサ⸣ヌ　⸣ウナー　ブ⸢ララヌ
4	1632	イッ⸢カナ⸣シ	[2636,2636,2638,2638]	["htm_2636.wav","htm_2636.wav","htm_2638.wav","htm_2638.wav"]	⸣バー　イッ⸢カナ⸣シ　パ⸢ラ⸣ヌ
4	1670	⸢イシゥ⸣カーン	[2684,2684,2691,2691]	["htm_2684.wav","htm_2684.wav","htm_2691.wav","htm_2691.wav"]	⸢イシゥカー　ナー⸣ヌ
4	1670	⸢イシゥ⸣カーン	[2686,2686,2694,2694]	["htm_2686.wav","htm_2686.wav","htm_2694.wav","htm_2694.wav"]	⸢イシゥ⸣カー　⸣クトー　⸢ナー⸣ヌ
4	2328	⸢ウイコースン	[3651,3651,3655,3655]	["htm_3651.wav","htm_3651.wav","htm_3655.wav","htm_3655.wav"]	⸢ウイコーシェー⸣　ミサムヌ
4	2328	⸢ウイコースン	[3652,3652,3656,3656]	["htm_3652.wav","htm_3652.wav","htm_3656.wav","htm_3656.wav"]	⸢ウイコーシ⸣バ
4	2391	⸢ウイパラ⸣スン	[3748,3748,3754,3754]	["htm_3748.wav","htm_3748.wav","htm_3754.wav","htm_3754.wav"]	⸢ウイパラ⸣シェー　⸣ミサムヌ
4	2418	⸢ウーン	[3800,3800,3813,3813]	["htm_3800.wav","htm_3800.wav","htm_3813.wav","htm_3813.wav"]	ウ⸢ヤ⸣ヌ　シ⸢ビ　ウーン
4	2418	⸢ウーン	[3814,3814,3820,3820]	["htm_3814.wav","htm_3814.wav","htm_3820.wav","htm_3820.wav"]	⸢オーヌ
4	2418	⸢ウーン	[3818,3818,3825,3825]	["htm_3818.wav","htm_3818.wav","htm_3825.wav","htm_3825.wav"]	⸢パー⸣ク　⸢ウイ
4	2420	⸣ウーン	[3832,3832,3838,3838]	["htm_3832.wav","htm_3832.wav","htm_3838.wav","htm_3838.wav"]	⸢ワー⸣　ウーカー　⸢バン⸣ヌン　⸣ウーン
4	2472	⸢ウー⸣ムン	[3936,3936,3943,3943]	["htm_3936.wav","htm_3936.wav","htm_3943.wav","htm_3943.wav"]	⸢パー⸣ク　⸢ウー⸣ミ
4	2531	ウ⸢ギナウン	[4064,4064,4068,4068]	["htm_4064.wav","htm_4064.wav","htm_4068.wav","htm_4068.wav"]	ウ⸢ギナイヤー⸣　ミサムヌ
4	2623	ウ⸢サッキ⸣ルン	[4310,4310,4315,4315]	["htm_4310.wav","htm_4310.wav","htm_4315.wav","htm_4315.wav"]	ウ⸢サッキ⸣レー　⸣ミサムヌ
4	2678	ウ⸢シナウン	[4487,4487,4481,4481]	["htm_4487.wav","htm_4487.wav","htm_4481.wav","htm_4481.wav"]	ウ⸢シナイヤー⸣　ミサムヌ
4	2795	ウ⸢タイヨー⸣ルン	[4747,4747,4753,4753]	["htm_4747.wav","htm_4747.wav","htm_4753.wav","htm_4753.wav"]	ウ⸢タイヨー⸣リ
4	2810	ウ⸢タ⸣スン	[4788,4788,4795,4795]	["htm_4788.wav","htm_4788.wav","htm_4795.wav","htm_4795.wav"]	⸣ガバー　ウ⸢タ⸣スン
4	2822	ウ⸢ダラ⸣クン	[4829,4829,4835,4835]	["htm_4829.wav","htm_4829.wav","htm_4835.wav","htm_4835.wav"]	ウ⸢ダラ⸣ケー　⸣ミサムヌ
4	2913	⸢ウッふン	[5050,5050,5055,5055]	["htm_5050.wav","htm_5050.wav","htm_5055.wav","htm_5055.wav"]	⸢ウッふィ⸣バ
4	2919	⸣ウトゥン	[5082,5082,5088,5088]	["htm_5082.wav","htm_5082.wav","htm_5088.wav","htm_5088.wav"]	⸣ウマーラ　⸣ウテー　⸣ミサムヌ
4	2954	ウ⸢トゥン	[5158,5158,5162,5162]	["htm_5158.wav","htm_5158.wav","htm_5162.wav","htm_5162.wav"]	⸢パー⸣ク　ウ⸢テー⸣　ミサムヌ
4	3044	⸣ウビ	[5296,5296,5297,5297]	["htm_5296.wav","htm_5296.wav","htm_5297.wav","htm_5297.wav"]	⸢ジン⸣マー　ウ⸢ビ⸣ル　⸣アル
4	3044	⸣ウビ	[5306,5306,5317,5317]	["htm_5306.wav","htm_5306.wav","htm_5317.wav","htm_5317.wav"]	⸣ウビブカラ
4	3281	ウ⸢ムインザ⸣スン	[5647,5647,5651,5651]	["htm_5647.wav","htm_5647.wav","htm_5651.wav","htm_5651.wav"]	⸢パー⸣ク　ウ⸢ムインザ⸣シェー　⸣ミサムヌ
4	3710	⸣カイ	[6517,6517,6518,6518]	["htm_6517.wav","htm_6517.wav","htm_6518.wav","htm_6518.wav"]	⸣カイニ　⸢シー⸣バ
4	3720	⸣カイニ	[6554,6554,6559,6559]	["htm_6554.wav","htm_6554.wav","htm_6559.wav","htm_6559.wav"]	⸣カイニ　⸢シー⸣バ
4	3721	⸣カイブ	[6560,6560,6567,6567]	["htm_6560.wav","htm_6560.wav","htm_6567.wav","htm_6567.wav"]	⸣カイブ　⸣クトー　ス⸢ナ⸣ヨー
4	3752	カ⸢チ⸣ルン	[6638,6638,6643,6643]	["htm_6638.wav","htm_6638.wav","htm_6643.wav","htm_6643.wav"]	カ⸢チ⸣レー　⸣ミサムヌ
4	3972	カ⸢キッツァー⸣スン	[7207,7207,7210,7210]	["htm_7207.wav","htm_7207.wav","htm_7210.wav","htm_7210.wav"]	カ⸢キッツァー⸣シェー　⸣ミサムヌ
4	3972	カ⸢キッツァー⸣スン	[7208,7208,7211,7211]	["htm_7208.wav","htm_7208.wav","htm_7211.wav","htm_7211.wav"]	カ⸢キッツァー⸣シバ
4	4107	カ⸢サムン	[7540,7540,7540,7540]	["htm_7540.wav","htm_7540.wav","htm_7540.wav","htm_7540.wav"]	⸢ヌシ⸣トゥル　カ⸢サムン
4	4176	⸢カシカシマー⸣スン	[7673,7673,7678,7678]	["htm_7673.wav","htm_7673.wav","htm_7678.wav","htm_7678.wav"]	⸢カシカシマー⸣シェー　⸣ミサムヌ
4	4201	⸢カシカー⸣スン	[7753,7753,7747,7747]	["htm_7753.wav","htm_7753.wav","htm_7747.wav","htm_7747.wav"]	⸢カシカー⸣シェー　⸣ミサムヌ
4	4379	カ⸢タミルン	[8098,8098,8104,8104]	["htm_8098.wav","htm_8098.wav","htm_8104.wav","htm_8104.wav"]	カ⸢タミヤッ⸣サン
4	4644	⸣カマ	[8510,8510,8516,8516]	["htm_8510.wav","htm_8510.wav","htm_8516.wav","htm_8516.wav"]	⸣カマナ　⸢ベー⸣リ
4	4888	カ⸢レー	[8968,8968,8968,8968]	["htm_8968.wav","htm_8968.wav","htm_8968.wav","htm_8968.wav"]	カ⸢レー　ター⸣ヤ
4	5271	⸣キスン	[9709,9709,9715,9715]	["htm_9709.wav","htm_9709.wav","htm_9715.wav","htm_9715.wav"]	⸢パー⸣ク　⸣キシ
4	5781	⸣グ	[10678,10678,10679,10679]	["htm_10678.wav","htm_10678.wav","htm_10679.wav","htm_10679.wav"]	グ⸢ニン
4	5823	⸣クルン	[10748,10748,10754,10754]	["htm_10748.wav","htm_10748.wav","htm_10754.wav","htm_10754.wav"]	⸣クレー　⸣ミサムヌ
4	5833	⸢クーン	[10792,10792,10797,10797]	["htm_10792.wav","htm_10792.wav","htm_10797.wav","htm_10797.wav"]	⸢クイヤー⸣　ミサムヌ
4	5833	⸢クーン	[10793,10793,10798,10798]	["htm_10793.wav","htm_10793.wav","htm_10798.wav","htm_10798.wav"]	⸢パー⸣ク　⸢クイ⸣バ
4	6023	⸢クッ⸣ツァー	[11135,11135,11133,11133]	["htm_11135.wav","htm_11135.wav","htm_11133.wav","htm_11133.wav"]	⸢クッ⸣ツァー　グ⸢マー⸣ンダ　⸢カーサラヌ
4	6169	グ⸢マ	[11433,11433,11435,11435]	["htm_11433.wav","htm_11433.wav","htm_11435.wav","htm_11435.wav"]	グ⸢マ⸣ムヌ
4	6611	⸢コー⸣ン	[12250,12250,12245,12245]	["htm_12250.wav","htm_12250.wav","htm_12245.wav","htm_12245.wav"]	⸢シンダイ　コー⸣　ナルン
4	6658	ッ⸢サー⸣ク	[12345,12345,12348,12348]	["htm_12345.wav","htm_12345.wav","htm_12348.wav","htm_12348.wav"]	ッ⸢サー⸣ク　⸢スン
4	6741	⸣サウン	[12484,12484,12487,12487]	["htm_12484.wav","htm_12484.wav","htm_12487.wav","htm_12487.wav"]	⸢マイ⸣　サウン
4	6743	⸢サウン	[12510,12510,12505,12505]	["htm_12510.wav","htm_12510.wav","htm_12505.wav","htm_12505.wav"]	⸢マー⸣ビン　⸢サイヤー⸣　ミサムヌ
4	6890	⸣サクン	[12762,12762,12768,12768]	["htm_12762.wav","htm_12762.wav","htm_12768.wav","htm_12768.wav"]	パ⸢ナ⸣ヌ　⸣サクン
4	7238	⸣シー	[13359,13359,13361,13361]	["htm_13359.wav","htm_13359.wav","htm_13361.wav","htm_13361.wav"]	⸣パトゥザヌ　⸣シー
4	7436	⸢シスクン	[13681,13681,13685,13685]	["htm_13681.wav","htm_13681.wav","htm_13685.wav","htm_13685.wav"]	⸢シシケー⸣　ミサムヌ
4	7994	シ⸢ビコー⸣ルン	[14803,14803,14809,14809]	["htm_14803.wav","htm_14803.wav","htm_14809.wav","htm_14809.wav"]	シ⸢ビコー⸣レー　⸣ミサムヌ
4	8000	⸣シチ	[14816,14816,14821,14821]	["htm_14816.wav","htm_14816.wav","htm_14821.wav","htm_14821.wav"]	シ⸢チ⸣ニー
4	8140	シ⸢ナー⸣ン	[15056,15056,15063,15063]	["htm_15056.wav","htm_15056.wav","htm_15063.wav","htm_15063.wav"]	シ⸢ナー　ナー⸣ヌ
4	8475	⸣シムン	[15646,15646,15657,15657]	["htm_15646.wav","htm_15646.wav","htm_15657.wav","htm_15657.wav"]	⸣シミバ
4	8608	⸣シル	[15895,15895,15896,15896]	["htm_15895.wav","htm_15895.wav","htm_15896.wav","htm_15896.wav"]	⸣シル　⸣パルン
4	9836	タ⸢ジナイ⸣ルン	[17941,17941,17944,17944]	["htm_17941.wav","htm_17941.wav","htm_17944.wav","htm_17944.wav"]	ヤー⸢ディン⸣　タ⸢ジナイ⸣リ
4	9850	タ⸢タッ⸣クン	[18004,18004,18011,18011]	["htm_18004.wav","htm_18004.wav","htm_18011.wav","htm_18011.wav"]	⸢パー⸣ク　タ⸢タッ⸣キ
4	9871	タ⸢タ⸣ルン	[18069,18069,18075,18075]	["htm_18069.wav","htm_18069.wav","htm_18075.wav","htm_18075.wav"]	タ⸢タ⸣ル　⸣クトー　⸢ナー⸣ヌ
4	9871	タ⸢タ⸣ルン	[18070,18070,18076,18076]	["htm_18070.wav","htm_18070.wav","htm_18076.wav","htm_18076.wav"]	タ⸢タ⸣レー　⸣ミサムヌ
4	10182	タ⸢ルガキルン	[18690,18690,18694,18694]	["htm_18690.wav","htm_18690.wav","htm_18694.wav","htm_18694.wav"]	タ⸢ルガキリ
4	10379	ッ⸢サールン	[19044,19044,19049,19049]	["htm_19044.wav","htm_19044.wav","htm_19049.wav","htm_19049.wav"]	⸢パー⸣ク　ッ⸢サーリ
4	10674	ッ⸢ふン	[19656,19656,19662,19662]	["htm_19656.wav","htm_19656.wav","htm_19662.wav","htm_19662.wav"]	⸢マー⸣ビン　ッ⸢ふァイヤー⸣　ミサムヌ
4	10747	⸢ティーダラ⸣スン	[19843,19843,19849,19849]	["htm_19843.wav","htm_19843.wav","htm_19849.wav","htm_19849.wav"]	⸢ティーダラ⸣シ
4	11398	トゥ⸢リアシゥ⸣カウン	[20922,20922,20925,20925]	["htm_20922.wav","htm_20922.wav","htm_20925.wav","htm_20925.wav"]	トゥ⸢リアシゥカイ⸣ヤー　⸣ミサムヌ
4	11969	⸢ナスクン	[21950,21950,21954,21954]	["htm_21950.wav","htm_21950.wav","htm_21954.wav","htm_21954.wav"]	⸢ナシケー⸣　ミサムヌ
4	12095	ナ⸢マジラ⸣スン	[22212,22212,22217,22217]	["htm_22212.wav","htm_22212.wav","htm_22217.wav","htm_22217.wav"]	ナ⸢マジラ⸣シェー　⸣ミサムヌ
4	12186	ナ⸢ラー⸣スン	[22350,22350,22356,22356]	["htm_22350.wav","htm_22350.wav","htm_22356.wav","htm_22356.wav"]	ナ⸢ラー⸣シェー　⸣ミサムヌ
4	12572	⸢ヌー⸣シ	[23102,23102,23106,23106]	["htm_23102.wav","htm_23102.wav","htm_23106.wav","htm_23106.wav"]	ク⸢レー　ヌー⸣シ　⸢スーワ
4	12714	⸢ヌシ⸣トゥルン	[23398,23398,23403,23403]	["htm_23398.wav","htm_23398.wav","htm_23403.wav","htm_23403.wav"]	⸢ヌシ⸣トゥレー　⸣ミサムヌ
4	12863	⸢ノー⸣スン	[23712,23712,23717,23717]	["htm_23712.wav","htm_23712.wav","htm_23717.wav","htm_23717.wav"]	⸢ノー⸣シェー　⸣ミサムヌ
4	12895	⸢ハーガラ⸣スン	[23771,23771,23776,23776]	["htm_23771.wav","htm_23771.wav","htm_23776.wav","htm_23776.wav"]	⸢ハーガラ⸣シェー　⸣ミサムヌ
4	13205	⸢バシキルン	[24430,24430,24434,24434]	["htm_24430.wav","htm_24430.wav","htm_24434.wav","htm_24434.wav"]	⸢パー⸣ク　⸢バシキリ
4	13900	⸢パンツァスン	[25675,25675,25680,25680]	["htm_25675.wav","htm_25675.wav","htm_25680.wav","htm_25680.wav"]	⸣ドゥーシ　⸢パンツァシ
4	13991	⸢ピー⸣スクン	[25816,25816,25823,25823]	["htm_25816.wav","htm_25816.wav","htm_25823.wav","htm_25823.wav"]	⸢ピー⸣シキ　⸢ナー⸣ヌ
4	13991	⸢ピー⸣スクン	[25819,25819,25825,25825]	["htm_25819.wav","htm_25819.wav","htm_25825.wav","htm_25825.wav"]	⸢ピー⸣シケー　⸣ミサムヌ
4	15323	⸣プニ	[28490,28490,28492,28492]	["htm_28490.wav","htm_28490.wav","htm_28492.wav","htm_28492.wav"]	ク⸢シブニ
4	15643	⸢ホイナ⸣クン	[29205,29205,29210,29210]	["htm_29205.wav","htm_29205.wav","htm_29210.wav","htm_29210.wav"]	⸢マー⸣ビン　⸢ホイナ⸣ケー　⸣ミサムヌ
4	15662	⸣-マ	[29264,29264,29267,29267]	["htm_29264.wav","htm_29264.wav","htm_29267.wav","htm_29267.wav"]	ティー⸢ヤー⸣マ
4	16874	ム⸢チナ⸣スン	[31506,31506,31510,31510]	["htm_31506.wav","htm_31506.wav","htm_31510.wav","htm_31510.wav"]	⸢パー⸣ク　ム⸢チナ⸣シェー　⸣ミサムヌ
4	17587	ヤ⸢ムン	[32704,32704,32707,32707]	["htm_32704.wav","htm_32704.wav","htm_32707.wav","htm_32707.wav"]	⸢パー⸣ク　ヤ⸢メー⸣　ミサムヌ
3	1833	⸢イスクン	[2943,2943,2943]	["htm_2943.wav","htm_2943.wav","htm_2943.wav"]	⸢イシキ⸣バ
2	71	⸢アー⸣ヤ	[147,147]	["htm_147.wav","htm_147.wav"]	ク⸢レー　バン⸣テヌ　⸢アー⸣ヤ
2	142	⸢アンカジ	[293,293]	["htm_293.wav","htm_293.wav"]	⸢アンカジヌ　スー⸣カー　⸢オーシケー　ノー⸣ルン
2	143	⸢アールティダ	[294,294]	["htm_294.wav","htm_294.wav"]	⸢アールティダル⸣　ウ⸢ガ⸣ム
2	163	⸢アイ⸣カミ	[354,354]	["htm_354.wav","htm_354.wav"]	⸢アイ⸣カミナ　カ⸢シ⸣トゥ　ヌ⸢キ⸣　イ⸢リティ⸣　ス⸢ミ⸣バ
2	431	ガ⸢マ⸣ジ	[753,753]	["htm_753.wav","htm_753.wav"]	ガ⸢マ⸣ジ　⸢ユーン
2	431	ガ⸢マ⸣ジ	[754,754]	["htm_754.wav","htm_754.wav"]	ガ⸢マ⸣ジ　⸣キズン
2	469	ア⸢カル	[801,801]	["htm_801.wav","htm_801.wav"]	ム⸢カ⸣シプソー　⸢ソージバ⸣　ア⸢カルティ⸣　ア⸢ゾーッ⸣タ
